TIME,SOFT_XRAY,HARD_XRAY
44114,8008.0,37106.0
44115,8118.0,17728.0
44116,8423.0,35418.0
44117,8522.0,36129.0
44118,8619.0,36282.0
44119,8898.0,36385.0
44120,8854.0,37857.0
44121,9134.0,40428.0
44122,9316.0,41496.0
44123,9554.0,42267.0
44124,9748.0,42913.0
44125,10208.0,44371.0
44126,10679.0,45895.0
44127,10764.0,44987.0
44128,11048.0,46084.0
44129,11260.0,44712.0
44130,11457.0,45462.0
44131,11655.0,44970.0
44132,11902.0,45148.0
44133,12063.0,46343.0
44134,12248.0,46437.0
44135,12198.0,46982.0
44136,12544.0,48910.0
44137,12743.0,23706.0
44138,13025.0,49797.0
44139,13020.0,49643.0
44140,13108.0,50358.0
44141,13639.0,50742.0
44142,13549.0,50050.0
44143,13753.0,50130.0
44144,13859.0,50606.0
44145,14031.0,52555.0
44146,14265.0,51074.0
44147,14653.0,53388.0
44148,14466.0,52885.0
44149,14786.0,54960.0
44150,15087.0,55044.0
44151,15073.0,55623.0
44152,15262.0,58889.0
44153,15487.0,58557.0
44154,15630.0,69581.0
44155,15629.0,70184.0
44156,15684.0,59318.0
44157,16163.0,60105.0
44158,16233.0,29366.0
44159,16491.0,59313.0
44160,16523.0,60141.0
44161,17090.0,56632.0
44171,18445.0,65942.0
44172,18393.0,67973.0
44173,18176.0,69518.0
44174,18833.0,69484.0
44175,18731.0,70665.0
44176,18903.0,70386.0
44177,18723.0,71457.0
44178,19092.0,73719.0
44179,19399.0,36171.0
44180,19412.0,73468.0
44181,19744.0,74096.0
44182,19895.0,74535.0
44183,19757.0,74574.0
44184,19891.0,73873.0
44185,20161.0,74931.0
44186,20040.0,74700.0
44187,20125.0,76095.0
44188,20378.0,75582.0
44189,20515.0,76432.0
44190,20672.0,78356.0
44191,21081.0,78130.0
44192,21105.0,78259.0
44193,21232.0,78554.0
44194,21057.0,77785.0
44195,21007.0,77159.0
44196,21204.0,77707.0
44197,21344.0,78875.0
44198,21464.0,78188.0
44199,21428.0,79374.0
44200,21608.0,81811.0
44201,21718.0,40223.0
44202,21649.0,80190.0
44203,21468.0,80785.0
44204,21695.0,78706.0
44205,22136.0,80504.0
44206,21887.0,78543.0
44207,21898.0,80908.0
44208,22017.0,79573.0
44209,22205.0,80652.0
44210,21956.0,80119.0
44211,21975.0,81139.0
44212,22403.0,81104.0
44213,22059.0,82173.0
44214,22240.0,84048.0
44215,22481.0,84360.0
44216,22304.0,86786.0
44217,22233.0,86953.0
44218,22522.0,87328.0
44219,22381.0,88400.0
44220,22422.0,89497.0
44221,22296.0,91852.0
44222,22277.0,44382.0
44223,22575.0,89780.0
44224,22043.0,89001.0
44225,22170.0,90904.0
44226,22315.0,90625.0
44227,22139.0,90468.0
44228,22165.0,91261.0
44229,22030.0,89889.0
44230,22382.0,92240.0
44231,22332.0,90748.0
44232,21953.0,91646.0
44233,22093.0,92081.0
44234,22041.0,93175.0
44235,22326.0,93559.0
44236,22057.0,93671.0
44237,22247.0,94624.0
44238,22176.0,94858.0
44239,22296.0,96816.0
44240,21978.0,95549.0
44241,22148.0,96848.0
44242,21832.0,99829.0
44243,22016.0,49363.0
44244,21658.0,97257.0
44245,21766.0,98768.0
44246,21810.0,98131.0
44247,22083.0,100464.0
44248,21581.0,100239.0
44249,21821.0,99900.0
44250,21894.0,101785.0
44251,21843.0,100363.0
44252,21571.0,101679.0
44253,21585.0,99999.0
44254,21894.0,102239.0
44255,21463.0,101602.0
44256,21538.0,102559.0
44257,21781.0,103579.0
44258,21023.0,102960.0
44259,21652.0,103856.0
44260,21198.0,101889.0
44261,21214.0,102871.0
44262,21127.0,103244.0
44263,21373.0,102256.0
44264,21290.0,103996.0
44265,21084.0,50308.0
44266,21278.0,101082.0
44267,21224.0,100209.0
44268,21266.0,100947.0
44269,20944.0,100645.0
44270,20851.0,101107.0
44271,20684.0,100937.0
44272,21233.0,101078.0
44273,20800.0,101240.0
44274,20812.0,99626.0
44275,20888.0,101103.0
44276,20765.0,100414.0
44277,20780.0,100524.0
44278,20511.0,100931.0
44279,20388.0,101276.0
44280,20693.0,99716.0
44281,20486.0,99992.0
44282,20644.0,99382.0
44283,20598.0,100144.0
44284,20462.0,98983.0
44285,20417.0,101834.0
44286,20370.0,49895.0
44287,20690.0,99730.0
44288,20191.0,99059.0
44289,20682.0,99898.0
44290,20268.0,98215.0
44291,20238.0,98906.0
44292,20362.0,99134.0
44293,20136.0,98334.0
44294,19881.0,97466.0
44295,20304.0,99342.0
44296,20266.0,99366.0
44297,19924.0,99440.0
44298,19980.0,98855.0
44299,19862.0,97209.0
44300,19900.0,98900.0
44301,19808.0,95975.0
44302,19720.0,95352.0
44303,20059.0,96924.0
44304,19802.0,95091.0
44305,19710.0,95164.0
44306,19745.0,96488.0
44307,19805.0,46083.0
44308,19907.0,93971.0
44309,19678.0,93959.0
44310,19637.0,93817.0
44311,19930.0,91352.0
44312,20022.0,92214.0
44313,19790.0,91589.0
44314,19588.0,90155.0
44315,19390.0,90950.0
44316,19528.0,87937.0
44317,19444.0,89080.0
44318,19496.0,88740.0
44319,19573.0,89118.0
44320,19535.0,86849.0
44321,19517.0,88532.0
44322,19576.0,87463.0
44323,19264.0,86445.0
44324,19670.0,86551.0
44325,19424.0,85857.0
44326,19240.0,85038.0
44327,19284.0,85794.0
44328,19236.0,86415.0
44329,19284.0,42054.0
44330,19517.0,83635.0
44331,19268.0,82935.0
44332,19358.0,83175.0
44333,19544.0,81713.0
44334,19352.0,80192.0
44335,19244.0,81772.0
44336,19270.0,81737.0
44337,19226.0,79697.0
44338,19186.0,79874.0
44339,18896.0,79526.0
44340,19180.0,79338.0
44341,19194.0,78489.0
44342,19160.0,80158.0
44343,18996.0,77655.0
44344,19026.0,78453.0
44345,19040.0,77771.0
44346,18916.0,77640.0
44347,19064.0,76977.0
44348,19228.0,76291.0
44349,19000.0,79400.0
44350,18712.0,37702.0
44351,19004.0,75163.0
44352,18881.0,75729.0
44353,18946.0,74147.0
44354,18559.0,73434.0
44355,18757.0,73546.0
44356,18754.0,72565.0
44357,19009.0,72029.0
44358,18801.0,70396.0
44359,18800.0,71003.0
44360,18763.0,69134.0
44361,18954.0,69458.0
44362,18533.0,69775.0
44363,18864.0,69080.0
44364,18763.0,69145.0
44365,18552.0,68540.0
44366,18841.0,68319.0
44367,18683.0,67620.0
44368,18713.0,68490.0
44369,18387.0,68701.0
44370,18456.0,68518.0
44371,18819.0,34071.0
44372,18677.0,67128.0
44373,18578.0,66335.0
44374,18486.0,66404.0
44375,18627.0,65887.0
44376,18508.0,65064.0
44377,18733.0,64282.0
44378,18771.0,64264.0
44379,18670.0,62697.0
44380,18662.0,63617.0
44381,18651.0,61865.0
44382,18500.0,61381.0
44383,18642.0,61206.0
44384,18633.0,59105.0
44385,18767.0,62016.0
44386,18381.0,60747.0
44387,18540.0,59209.0
44388,18707.0,58196.0
44389,18695.0,59249.0
44390,18919.0,57806.0
44391,18722.0,58026.0
44392,18813.0,58562.0
44393,18739.0,28469.0
44394,18639.0,56697.0
44395,18650.0,55727.0
44396,18616.0,56979.0
44397,18637.0,55489.0
44398,18749.0,55625.0
44399,18596.0,55368.0
44400,18566.0,55081.0
44401,18676.0,54863.0
44402,18815.0,52345.0
44403,18666.0,53220.0
44404,18515.0,52618.0
44405,18830.0,52528.0
44406,18943.0,53311.0
44407,18610.0,50846.0
44408,18991.0,50939.0
44409,18509.0,51058.0
44410,18765.0,50177.0
44411,18816.0,50425.0
44412,18841.0,49458.0
44413,18735.0,50483.0
44414,18808.0,25130.0
44415,18831.0,47977.0
44416,18887.0,47964.0
44417,18707.0,48733.0
44418,18729.0,48925.0
44419,18784.0,48252.0
44420,18687.0,47475.0
44421,18727.0,47510.0
44422,18735.0,48195.0
44423,18721.0,45659.0
44424,18991.0,46558.0
44425,18926.0,45095.0
44426,19031.0,47376.0
44427,18846.0,46110.0
44428,18761.0,45145.0
44429,18877.0,45121.0
44430,19010.0,44292.0
44431,18849.0,44460.0
44432,19017.0,43671.0
44433,18932.0,43648.0
44434,18907.0,44299.0
44435,18874.0,22216.0
44436,18851.0,42834.0
44437,18793.0,41919.0
44438,18758.0,42775.0
44439,18737.0,42202.0
44440,19103.0,41315.0
44441,19181.0,41262.0
44442,18916.0,41234.0
44443,19019.0,39474.0
44444,19152.0,41399.0
44445,19081.0,40449.0
44446,19072.0,39738.0
44447,18821.0,38753.0
44448,19213.0,39648.0
44449,19261.0,39657.0
44450,18915.0,39031.0
44451,19316.0,39370.0
44452,19106.0,38767.0
44453,19251.0,37858.0
44454,18994.0,37093.0
44455,19469.0,37908.0
44456,19043.0,38916.0
44457,19193.0,18201.0
44458,18881.0,37904.0
44459,19023.0,37195.0
44460,19114.0,36245.0
44461,19096.0,35272.0
44462,19081.0,37096.0
44463,19155.0,35659.0
44464,19215.0,35592.0
44465,19198.0,36396.0
44466,19188.0,35762.0
44467,19314.0,35653.0
44468,19293.0,34768.0
44469,19221.0,34912.0
44470,19332.0,33896.0
44471,19312.0,33927.0
44472,19219.0,34093.0
44473,19411.0,34007.0
44474,19421.0,33915.0
44475,19374.0,33075.0
44476,19309.0,33120.0
44477,19400.0,33949.0
44478,19520.0,17360.0
44479,19438.0,31542.0
44480,19331.0,33492.0
44481,19493.0,31848.0
44482,19647.0,33179.0
44483,19394.0,32491.0
44484,19717.0,32456.0
44485,19398.0,31612.0
44486,19424.0,32448.0
44487,19570.0,32383.0
44488,19547.0,32444.0
44489,19817.0,30758.0
44490,19471.0,31764.0
44491,19585.0,31675.0
44492,19748.0,30928.0
44493,19555.0,32354.0
44494,19593.0,29120.0
44495,19388.0,30808.0
44496,19419.0,31705.0
44497,19339.0,30017.0
44498,19657.0,30703.0
44499,19537.0,14955.0
44500,19752.0,29971.0
44501,19461.0,30004.0
44502,19753.0,30040.0
44503,19297.0,28419.0
44504,19518.0,29991.0
44505,19606.0,29216.0
44506,19574.0,29170.0
44507,19601.0,28298.0
44508,19558.0,27724.0
44509,19885.0,29260.0
44510,19545.0,28348.0
44511,19938.0,27605.0
44512,19504.0,28243.0
44513,19940.0,27558.0
44514,19627.0,26812.0
44515,19585.0,27706.0
44516,19657.0,26986.0
44517,19754.0,27384.0
44518,19670.0,26829.0
44519,19942.0,26877.0
44520,19735.0,26886.0
44521,19789.0,13439.0
44522,19928.0,26030.0
44523,19923.0,25248.0
44524,19762.0,25958.0
44525,19905.0,25194.0
44526,19895.0,25273.0
44527,19848.0,24356.0
44528,20070.0,26019.0
44529,19868.0,23498.0
44530,19860.0,24483.0
44531,19752.0,25204.0
44532,19760.0,24268.0
44533,19852.0,24459.0
44534,19870.0,23405.0
44535,19811.0,24626.0
44536,19814.0,24560.0
44537,20084.0,23479.0
44538,20111.0,23613.0
44539,19899.0,23559.0
44540,19991.0,24383.0
44541,19849.0,23713.0
44542,19827.0,11714.0
44543,20087.0,23457.0
44544,20032.0,22721.0
44545,19712.0,22720.0
44546,20227.0,23439.0
44547,19955.0,22680.0
44548,20036.0,23645.0
44549,20398.0,21881.0
44550,20064.0,23671.0
44551,19883.0,21024.0
44552,20140.0,23583.0
44553,20254.0,21089.0
44554,19891.0,23796.0
44555,19963.0,21911.0
44556,19950.0,21912.0
44557,19919.0,21931.0
44558,19909.0,21908.0
44559,20073.0,21111.0
44560,19986.0,21979.0
44561,19843.0,22054.0
44562,19991.0,22828.0
44563,19869.0,10222.0
44564,20131.0,22096.0
44565,19929.0,22070.0
44566,19881.0,21253.0
44567,20125.0,22033.0
44568,19840.0,21289.0
44569,19910.0,21243.0
44570,19925.0,20380.0
44571,20028.0,21277.0
44572,20017.0,21233.0
44573,20023.0,20291.0
44574,20050.0,20085.0
44575,19872.0,20533.0
44576,19888.0,20311.0
44577,19977.0,20451.0
44578,19813.0,19601.0
44579,19850.0,21246.0
44580,20200.0,18757.0
44581,19998.0,19653.0
44582,19865.0,19569.0
44583,19979.0,19564.0
44584,20113.0,20528.0
44585,19907.0,9386.0
44586,19976.0,17835.0
44587,19754.0,19491.0
44588,19742.0,18752.0
44589,19980.0,18830.0
44590,20194.0,18679.0
44591,19957.0,17061.0
44592,19942.0,19574.0
44593,19759.0,16956.0
44594,19778.0,17160.0
44595,19886.0,18729.0
44596,20005.0,17915.0
44597,19913.0,17044.0
44598,19997.0,16960.0
44599,20017.0,17971.0
44600,19745.0,17150.0
44601,19835.0,17949.0
44602,19980.0,17171.0
44603,19692.0,17103.0
44604,19897.0,17082.0
44605,19897.0,17043.0
44606,19724.0,9369.0
44607,19850.0,15309.0
44608,19964.0,17910.0
44609,19777.0,16185.0
44610,19835.0,16244.0
44611,19715.0,17021.0
44612,19881.0,16252.0
44613,19902.0,16193.0
44614,19711.0,17828.0
44615,19674.0,16112.0
44616,19821.0,16120.0
44617,19666.0,16237.0
44618,19590.0,16179.0
44619,19575.0,15388.0
44620,19707.0,15662.0
44621,20018.0,15927.0
44622,19717.0,16280.0
44623,19709.0,15372.0
44624,19501.0,15345.0
44625,19715.0,15501.0
44626,19550.0,16308.0
44627,19622.0,7735.0
44628,19733.0,14567.0
44629,19768.0,15386.0
44630,19694.0,14581.0
44631,19626.0,16272.0
44632,19699.0,13669.0
44633,19704.0,15446.0
44634,19750.0,14488.0
44635,19461.0,15425.0
44636,19735.0,13836.0
44637,19535.0,14522.0
44638,19715.0,13734.0
44639,19559.0,13824.0
44640,19730.0,15498.0
44641,19360.0,14556.0
44642,19533.0,13708.0
44643,19578.0,13681.0
44644,19635.0,14568.0
44645,19471.0,13619.0
44646,19710.0,14620.0
44647,19562.0,13752.0
44648,19665.0,13650.0
44649,19677.0,6853.0
44650,19539.0,12920.0
44651,19541.0,13688.0
44652,19335.0,13673.0
44653,19308.0,12896.0
44654,19336.0,13685.0
44655,19375.0,14320.0
44656,19478.0,12333.0
44657,19592.0,12855.0
44658,19657.0,13848.0
44659,19423.0,12774.0
44660,19735.0,12962.0
44661,19271.0,12777.0
44662,19354.0,13762.0
44663,19436.0,12889.0
44664,19273.0,12072.0
44665,19767.0,12004.0
44666,19540.0,13807.0
44667,19460.0,12892.0
44668,19435.0,11291.0
44669,19664.0,13739.0
44670,19273.0,6040.0
44671,19345.0,13012.0
44672,19141.0,12055.0
44673,19494.0,12087.0
44674,19481.0,12068.0
44675,19197.0,12050.0
44676,19340.0,12091.0
44677,19232.0,11436.0
44678,19387.0,11868.0
44679,19362.0,12056.0
44680,19419.0,11268.0
44681,19412.0,12137.0
44682,19606.0,11268.0
44683,19278.0,11238.0
44684,19017.0,11194.0
44685,19135.0,11211.0
44686,19315.0,10395.0
44687,19199.0,11174.0
44688,19346.0,12085.0
44689,19042.0,11221.0
44690,19124.0,10417.0
44691,19021.0,5970.0
44692,19071.0,10412.0
44693,19278.0,11245.0
44694,19060.0,9528.0
44695,19381.0,11215.0
44696,19095.0,10434.0
44697,19251.0,10328.0
44698,19089.0,11142.0
44699,19232.0,9552.0
44700,19004.0,10504.0
44701,19134.0,10429.0
44702,19126.0,9510.0
44703,18783.0,10358.0
44704,18783.0,9665.0
44705,18897.0,10398.0
44706,19071.0,10441.0
44707,18936.0,8687.0
44708,19194.0,10393.0
44709,19072.0,8696.0
44710,19195.0,10593.0
44711,18939.0,10200.0
44712,18706.0,8622.0
44713,18744.0,5215.0
44714,18890.0,9530.0
44715,18898.0,9570.0
44716,18654.0,8721.0
44717,18585.0,9466.0
44718,18798.0,8714.0
44719,18932.0,9567.0
44720,18759.0,9521.0
44721,18874.0,8656.0
44722,18608.0,9366.0
44723,18712.0,8720.0
44724,19104.0,8634.0
44725,18705.0,7741.0
44726,19057.0,9468.0
44727,18774.0,9528.0
44728,18661.0,8613.0
44729,18771.0,8650.0
44730,18701.0,8665.0
44731,18501.0,7793.0
44732,18707.0,8678.0
44733,18821.0,9570.0
44734,18695.0,3512.0
44735,18694.0,8654.0
44736,18902.0,8162.0
44737,18632.0,9344.0
44738,18523.0,7827.0
44739,18539.0,7863.0
44740,18572.0,7882.0
44741,18680.0,8614.0
44742,18435.0,8675.0
44743,18919.0,7770.0
44744,18648.0,7812.0
44745,18210.0,7178.0
44746,18354.0,8529.0
44747,18312.0,7874.0
44748,18586.0,7751.0
44749,18537.0,7092.0
44750,18411.0,7863.0
44751,18342.0,7935.0
44752,18552.0,8731.0
44753,18349.0,7832.0
44754,18193.0,7016.0
44755,18427.0,4383.0
44756,18778.0,7868.0
44757,18540.0,7871.0
44758,18310.0,6066.0
44759,18478.0,8788.0
44760,18427.0,6977.0
44761,18298.0,6134.0
44762,18147.0,7927.0
44763,18270.0,7872.0
44764,18270.0,7092.0
44765,18122.0,6970.0
44766,18413.0,7031.0
44767,18311.0,6994.0
44768,18285.0,6996.0
44769,18128.0,7630.0
44770,18164.0,6424.0
44771,18165.0,7021.0
44772,18368.0,7030.0
44773,18281.0,6999.0
44774,18299.0,6981.0
44775,18218.0,6976.0
44776,18280.0,6774.0
44777,18172.0,3527.0
44778,17913.0,6386.0
44779,18059.0,6751.0
44780,18112.0,6150.0
44781,18037.0,6940.0
44782,18120.0,6137.0
44783,17928.0,7825.0
44784,18112.0,5246.0
44785,17889.0,7052.0
44786,18164.0,6173.0
44787,18180.0,6492.0
44788,17917.0,7581.0
44789,18089.0,5457.0
44790,17765.0,6003.0
44791,18110.0,6067.0
44792,17741.0,7820.0
44793,18152.0,6074.0
44794,17855.0,5222.0
44795,18107.0,6960.0
44796,17695.0,5308.0
44797,17866.0,6965.0
44798,17733.0,3504.0
44799,17808.0,4400.0
44800,17902.0,6071.0
44801,17752.0,6146.0
44802,17721.0,7051.0
44803,17668.0,6159.0
44804,17760.0,4382.0
44805,17759.0,6125.0
44806,17778.0,7036.0
44807,17661.0,5266.0
44808,17771.0,6116.0
44809,17929.0,4844.0
44810,17459.0,6503.0
44811,17776.0,4384.0
44812,17492.0,6981.0
44813,17292.0,4406.0
44814,17720.0,6111.0
44815,17564.0,6152.0
44816,17605.0,4385.0
44817,17399.0,6151.0
44818,17435.0,5255.0
44819,17615.0,3509.0
44820,17468.0,4439.0
44821,17691.0,6055.0
44822,17315.0,5248.0
44823,17704.0,5258.0
44824,17608.0,6111.0
44825,17620.0,5255.0
44826,17496.0,6009.0
44827,17301.0,4437.0
44828,17638.0,5226.0
44829,17290.0,5198.0
44830,16999.0,5262.0
44831,17481.0,5229.0
44832,17411.0,5253.0
44833,17441.0,5277.0
44834,17362.0,5239.0
44835,17526.0,4393.0
44836,17439.0,5258.0
44837,17373.0,5282.0
44838,17375.0,6086.0
44839,17060.0,5332.0
44840,17053.0,4357.0
44841,17319.0,2492.0
44842,16897.0,3650.0
44843,17276.0,6147.0
44844,17277.0,3507.0
44845,17227.0,6083.0
44846,17236.0,3522.0
44847,17122.0,5272.0
44848,17081.0,5305.0
44849,16901.0,4388.0
44850,16871.0,3506.0
44851,17112.0,4402.0
44852,17049.0,4368.0
44853,17017.0,5243.0
44854,16759.0,5271.0
44855,16981.0,4343.0
44856,16825.0,4418.0
44857,16885.0,4240.0
44858,16931.0,2731.0
44859,16776.0,5265.0
44860,16828.0,3522.0
44861,16895.0,5213.0
44862,17225.0,2637.0
44863,16838.0,3664.0
44864,16834.0,4170.0
44865,16709.0,3488.0
44866,16646.0,4430.0
44867,16578.0,5261.0
44868,16645.0,4334.0
44869,16429.0,3488.0
44870,16657.0,4357.0
44871,16610.0,3539.0
44872,16919.0,5210.0
44873,16758.0,4361.0
44874,16788.0,3539.0
44875,16652.0,3453.0
44876,16630.0,4379.0
44877,16615.0,4325.0
44878,16733.0,3693.0
44879,16584.0,4754.0
44880,16387.0,3786.0
44881,16667.0,3474.0
44882,16497.0,4348.0
44883,16354.0,2638.0
44884,16437.0,3528.0
44885,16239.0,3508.0
44886,16552.0,4370.0
44887,16306.0,2752.0
44888,16449.0,4179.0
44889,16404.0,4371.0
44890,16306.0,3484.0
44891,16204.0,3497.0
44892,16090.0,3419.0
44893,16195.0,3441.0
44894,16387.0,3459.0
44895,16467.0,4386.0
44896,16259.0,3519.0
44897,16028.0,3327.0
44898,16302.0,3562.0
44899,15956.0,3491.0
44900,16017.0,3498.0
44901,15823.0,3512.0
44902,16291.0,3523.0
44903,16072.0,3488.0
44904,16048.0,4324.0
44905,15910.0,1740.0
44906,15959.0,2591.0
44907,16012.0,3454.0
44908,16127.0,3493.0
44909,15874.0,4329.0
44910,15983.0,3499.0
44911,16164.0,3514.0
44912,16124.0,4227.0
44913,15740.0,2737.0
44914,15960.0,3452.0
44915,16058.0,2894.0
44916,16006.0,3216.0
44917,15599.0,3447.0
44918,15707.0,3442.0
44919,15765.0,3436.0
44920,15694.0,3163.0
44921,15977.0,2996.0
44922,15815.0,3509.0
44923,15615.0,3501.0
44924,15588.0,4381.0
44925,15757.0,2580.0
44926,15582.0,876.0
44927,15572.0,3527.0
44928,15482.0,4345.0
44929,15537.0,1758.0
44930,15567.0,3508.0
44931,15537.0,2568.0
44932,15256.0,3461.0
44933,15666.0,3515.0
44934,15542.0,2594.0
44935,15462.0,3554.0
44936,15391.0,3303.0
44937,15515.0,2552.0
44938,15314.0,4328.0
44939,15555.0,1751.0
44940,15300.0,2624.0
44941,15384.0,3404.0
44942,15370.0,2603.0
44943,15126.0,3769.0
44944,15224.0,2336.0
44945,15107.0,2593.0
44946,15279.0,3466.0
44947,15238.0,935.0
44948,15215.0,3501.0
44949,15200.0,2490.0
44950,15282.0,3492.0
44951,15229.0,2609.0
44952,15396.0,2608.0
44953,15194.0,3206.0
44954,15273.0,2843.0
44955,15095.0,2627.0
44956,14933.0,2602.0
44957,15308.0,4366.0
44958,14963.0,1752.0
44959,14934.0,2615.0
44960,15164.0,2642.0
44961,15029.0,4374.0
44962,15033.0,1760.0
44963,15133.0,2636.0
44964,15051.0,2630.0
44965,14949.0,3463.0
44966,15133.0,3124.0
44967,14786.0,2012.0
44968,14945.0,3387.0
44969,15031.0,878.0
44970,14799.0,2551.0
44971,14883.0,2562.0
44972,14802.0,3472.0
44973,15040.0,3442.0
44974,14868.0,2603.0
44975,14875.0,2607.0
44976,14951.0,1881.0
44977,14715.0,2426.0
44978,14707.0,3188.0
44979,14864.0,1960.0
44980,14674.0,2594.0
44981,14828.0,2541.0
44982,14398.0,2593.0
44983,14424.0,2650.0
44984,14641.0,3105.0
44985,14621.0,2171.0
44986,14566.0,3282.0
44987,14509.0,1840.0
44988,14480.0,2542.0
44989,14408.0,2615.0
44990,14441.0,861.0
44991,14519.0,2663.0
44992,14239.0,1757.0
44993,14648.0,3335.0
44994,14586.0,1873.0
44995,14423.0,3441.0
44996,14498.0,1723.0
44997,14266.0,2637.0
44998,14251.0,1703.0
44999,14390.0,3478.0
45000,14443.0,2614.0
45001,14386.0,1753.0
45002,14473.0,1819.0
45003,14444.0,2517.0
45004,14346.0,3441.0
45005,14376.0,1736.0
45006,14297.0,1731.0
45007,14146.0,3386.0
45008,14031.0,1701.0
45009,14478.0,1722.0
45010,14216.0,2589.0
45011,14077.0,885.0
45012,14275.0,2597.0
45013,14249.0,2611.0
45014,13987.0,2631.0
45015,14014.0,1727.0
45016,13983.0,2546.0
45017,13893.0,1726.0
45018,13973.0,1694.0
45019,13839.0,2136.0
45020,13865.0,2209.0
45021,13777.0,1728.0
45022,13891.0,2598.0
45023,13891.0,1752.0
45024,13918.0,2618.0
45025,13640.0,1745.0
45026,13817.0,2300.0
45027,13829.0,2059.0
45028,13794.0,1683.0
45029,13703.0,1704.0
45030,13687.0,2516.0
45031,13487.0,1736.0
45032,13887.0,2593.0
45033,13744.0,861.0
45034,13792.0,1712.0
45035,13731.0,1747.0
45036,13610.0,1699.0
45037,13667.0,2590.0
45038,13576.0,1727.0
45039,13489.0,1737.0
45040,13801.0,2628.0
45041,13558.0,864.0
45042,13524.0,2608.0
45043,13639.0,1716.0
45044,13618.0,1730.0
45045,13458.0,1747.0
45046,13490.0,1752.0
45047,13530.0,1679.0
45048,13439.0,1679.0
45049,13451.0,1742.0
45050,13280.0,2616.0
45051,13181.0,1717.0
45052,13580.0,1733.0
45053,13534.0,1716.0
45054,13314.0,0.0
45055,13285.0,3289.0
45056,13268.0,1014.0
45057,13328.0,1687.0
45058,13214.0,2302.0
45059,13277.0,1098.0
45060,13111.0,2454.0
45061,12945.0,943.0
45062,13246.0,1749.0
45063,13151.0,1610.0
45064,13185.0,976.0
45065,13149.0,1748.0
45066,13030.0,1722.0
45067,13239.0,1682.0
45068,12737.0,1747.0
45069,13112.0,1744.0
45070,12997.0,1728.0
45071,13197.0,836.0
45072,13103.0,1714.0
45073,12890.0,1652.0
45074,13089.0,1727.0
45075,12733.0,860.0
45076,13013.0,1729.0
45077,12833.0,1698.0
45078,12828.0,1670.0
45079,12927.0,849.0
45080,12810.0,1698.0
45081,12908.0,1705.0
45082,13050.0,1664.0
45083,12907.0,1723.0
45084,12702.0,2191.0
45085,12548.0,347.0
45086,12886.0,1699.0
45087,12780.0,1692.0
45088,12882.0,2573.0
45089,12686.0,0.0
45090,12623.0,1708.0
45091,12682.0,1015.0
45092,12705.0,1523.0
45093,12465.0,1695.0
45094,12674.0,1720.0
45095,12762.0,855.0
45096,12693.0,1710.0
45097,12483.0,1338.0
45098,12549.0,354.0
45099,12658.0,1709.0
45100,12423.0,1256.0
45101,12431.0,1276.0
45102,12438.0,1740.0
45103,12450.0,827.0
45104,12281.0,2570.0
45105,12436.0,0.0
45106,12418.0,1716.0
45107,12283.0,854.0
45108,12258.0,1659.0
45109,12343.0,1366.0
45110,12413.0,1191.0
45111,12280.0,852.0
45112,12290.0,1683.0
45113,12303.0,914.0
45114,12132.0,1656.0
45115,12033.0,1681.0
45116,12197.0,856.0
45117,12194.0,1715.0
45118,12172.0,0.0
45119,12063.0,1417.0
45120,12233.0,1017.0
45121,12132.0,1702.0
45122,12192.0,828.0
45123,12251.0,1665.0
45124,11906.0,866.0
45125,12085.0,1691.0
45126,11941.0,863.0
45127,12102.0,1422.0
45128,12259.0,1161.0
45129,12128.0,832.0
45130,11874.0,1688.0
45131,12130.0,862.0
45132,11994.0,835.0
45133,11844.0,1723.0
45134,11981.0,843.0
45135,11843.0,863.0
45136,11800.0,2394.0
45137,11696.0,170.0
45138,11694.0,1679.0
45139,11851.0,0.0
45140,11858.0,2424.0
45141,11843.0,0.0
45142,11693.0,843.0
45143,11669.0,1689.0
45144,11600.0,836.0
45145,11787.0,855.0
45146,11716.0,1711.0
45147,11548.0,866.0
45148,11483.0,860.0
45149,11638.0,821.0
45150,11631.0,1705.0
45151,11659.0,1060.0
45152,11505.0,642.0
45153,11449.0,852.0
45154,11458.0,1704.0
45155,11488.0,899.0
45156,11553.0,806.0
45157,11365.0,864.0
45158,11403.0,841.0
45159,11628.0,1700.0
45160,11362.0,870.0
45161,11596.0,0.0
45162,11330.0,1678.0
45163,11326.0,1691.0
45164,11375.0,0.0
45165,11561.0,849.0
45166,11285.0,839.0
45167,11263.0,1688.0
45168,11348.0,834.0
45169,11445.0,1695.0
45170,11309.0,0.0
45171,11279.0,837.0
45172,11235.0,856.0
45173,11045.0,1653.0
45174,11208.0,837.0
45175,11221.0,824.0
45176,11159.0,1412.0
45177,10991.0,303.0
45178,11065.0,836.0
45179,11096.0,812.0
45180,11101.0,837.0
45181,10831.0,1570.0
45182,11050.0,885.0
45183,10888.0,89.0
45184,11036.0,827.0
45185,10958.0,854.0
45186,11002.0,846.0
45187,10749.0,859.0
45188,11017.0,820.0
45189,10677.0,866.0
45190,10880.0,834.0
45191,10752.0,837.0
45192,10815.0,813.0
45193,10935.0,845.0
45194,10784.0,797.0
45195,10789.0,830.0
45196,10835.0,1457.0
45197,10728.0,1025.0
45198,10782.0,810.0
45199,10661.0,834.0
45200,10658.0,804.0
45201,10762.0,860.0
45202,10671.0,855.0
45203,10420.0,0.0
