TIME,SOFT_XRAY,HARD_XRAY
45673,17.0,0.0
45674,11.0,0.0
45675,26.0,0.0
45676,19.0,0.0
45677,17.0,0.0
45678,14.0,2.0
45679,9.0,0.0
45680,10.0,0.0
45681,12.0,0.0
45682,12.0,0.0
45683,12.0,0.0
45684,20.0,0.0
45685,12.0,0.0
45686,20.0,0.0
45687,13.0,0.0
45688,13.0,0.0
45689,9.0,0.0
45690,12.0,0.0
45691,23.0,0.0
45692,9.0,0.0
45693,19.0,0.0
45694,17.0,0.0
45695,13.0,0.0
45696,9.0,0.0
45697,11.0,0.0
45698,14.0,0.0
45699,24.0,0.0
45700,15.0,0.0
45701,19.0,3.0
45702,13.0,0.0
45703,15.0,0.0
45704,13.0,0.0
45705,16.0,0.0
45706,17.0,0.0
45707,14.0,0.0
45708,15.0,0.0
45709,16.0,1.0
45710,12.0,0.0
45711,7.0,0.0
45712,17.0,0.0
45713,12.0,0.0
45714,17.0,0.0
45715,16.0,0.0
45716,14.0,0.0
45717,9.0,0.0
45718,14.0,2.0
45719,4.0,0.0
45720,11.0,0.0
45721,12.0,0.0
45722,17.0,0.0
45723,12.0,0.0
45724,15.0,0.0
45725,9.0,1.0
45726,15.0,0.0
45727,14.0,0.0
45728,13.0,0.0
45729,8.0,0.0
45730,15.0,0.0
45731,12.0,0.0
45732,13.0,0.0
45733,14.0,0.0
45734,12.0,0.0
45735,11.0,1.0
45736,10.0,0.0
45737,10.0,0.0
45738,10.0,0.0
45739,10.0,0.0
45740,10.0,0.0
45741,9.0,1.0
45742,17.0,1.0
45743,13.0,0.0
45744,12.0,0.0
45745,15.0,0.0
45746,6.0,0.0
45747,14.0,0.0
45748,16.0,0.0
45749,13.0,0.0
45750,11.0,1.0
45751,6.0,0.0
45752,9.0,0.0
45753,14.0,0.0
45754,12.0,0.0
45755,14.0,0.0
45756,13.0,0.0
45757,12.0,0.0
45758,7.0,1.0
45759,10.0,0.0
45760,14.0,0.0
45761,15.0,0.0
45762,8.0,0.0
45763,14.0,0.0
45764,15.0,0.0
45765,7.0,1.0
45766,13.0,1.0
45767,17.0,0.0
45768,15.0,0.0
45769,10.0,0.0
45770,8.0,0.0
45771,10.0,0.0
45772,16.0,0.0
45773,15.0,0.0
45774,25.0,0.0
45775,18.0,0.0
45776,6.0,0.0
45777,10.0,0.0
45778,15.0,0.0
45779,12.0,0.0
45780,15.0,0.0
45781,9.0,0.0
45782,13.0,0.0
45783,14.0,0.0
45784,10.0,0.0
45785,11.0,0.0
45786,6.0,0.0
45787,10.0,0.0
45788,20.0,2.0
45789,9.0,0.0
45790,15.0,0.0
45791,10.0,0.0
45792,15.0,0.0
45793,5.0,0.0
45794,15.0,3.0
45795,10.0,0.0
45796,12.0,0.0
45797,13.0,0.0
45798,16.0,0.0
45799,8.0,0.0
45800,11.0,0.0
45801,14.0,0.0
45802,8.0,0.0
45803,10.0,0.0
45804,4.0,0.0
45805,21.0,0.0
45806,12.0,0.0
45807,13.0,0.0
45808,12.0,0.0
45809,20.0,0.0
45810,9.0,0.0
45811,6.0,0.0
45812,8.0,0.0
45813,7.0,0.0
45814,10.0,0.0
45815,15.0,0.0
45816,10.0,1.0
45817,5.0,0.0
45818,13.0,1.0
45819,9.0,0.0
45820,12.0,0.0
45821,13.0,0.0
45822,14.0,0.0
45823,7.0,0.0
45824,15.0,0.0
45825,11.0,2.0
45826,10.0,0.0
45827,15.0,0.0
45828,10.0,0.0
45829,11.0,0.0
45830,9.0,0.0
45831,11.0,0.0
45832,11.0,0.0
45833,12.0,0.0
45834,10.0,0.0
45835,12.0,0.0
45836,14.0,0.0
45837,9.0,0.0
45838,17.0,0.0
45839,16.0,0.0
45840,14.0,0.0
45841,13.0,0.0
45842,13.0,0.0
45843,6.0,0.0
45844,10.0,0.0
45845,17.0,0.0
45846,13.0,0.0
45847,10.0,0.0
45848,10.0,0.0
45849,15.0,0.0
45850,7.0,0.0
45851,14.0,0.0
45852,8.0,0.0
45853,15.0,0.0
45854,16.0,0.0
45855,10.0,0.0
45856,15.0,0.0
45857,6.0,0.0
45858,9.0,0.0
45859,9.0,0.0
45860,10.0,0.0
45861,11.0,0.0
45862,23.0,1.0
45863,14.0,0.0
45864,14.0,0.0
45865,12.0,0.0
45866,9.0,0.0
45867,9.0,0.0
45868,9.0,0.0
45869,12.0,0.0
45870,11.0,0.0
45871,5.0,0.0
45872,17.0,0.0
45873,13.0,0.0
45874,10.0,0.0
45875,16.0,0.0
45876,12.0,0.0
45877,11.0,3.0
45878,8.0,0.0
45879,13.0,0.0
45880,10.0,0.0
45881,6.0,0.0
45882,10.0,0.0
45883,10.0,0.0
45884,10.0,0.0
45885,13.0,1.0
45886,6.0,0.0
45887,6.0,1.0
45888,8.0,0.0
45889,12.0,0.0
45890,7.0,0.0
45891,9.0,0.0
45892,11.0,0.0
45893,12.0,1.0
45894,7.0,0.0
45895,10.0,0.0
45896,15.0,0.0
45897,8.0,0.0
45898,13.0,0.0
45899,10.0,0.0
45900,7.0,0.0
45901,13.0,0.0
45902,14.0,2.0
45903,9.0,0.0
45904,12.0,0.0
45905,12.0,0.0
45906,10.0,0.0
45907,9.0,0.0
45908,9.0,0.0
45909,10.0,1.0
45910,10.0,0.0
45911,16.0,0.0
45912,7.0,0.0
45913,11.0,0.0
45914,5.0,0.0
45915,17.0,0.0
45916,3.0,0.0
45917,4.0,0.0
45918,11.0,0.0
45919,7.0,0.0
45920,5.0,0.0
45921,9.0,0.0
45922,8.0,0.0
45923,11.0,0.0
45924,9.0,0.0
45925,11.0,0.0
45926,2.0,1.0
45927,14.0,0.0
45928,13.0,0.0
45929,11.0,0.0
45930,10.0,0.0
45931,9.0,0.0
45932,6.0,1.0
45933,12.0,0.0
45934,11.0,0.0
45935,9.0,0.0
45936,11.0,0.0
45937,8.0,0.0
45938,8.0,0.0
45939,9.0,0.0
45940,10.0,1.0
45941,10.0,0.0
45942,2.0,0.0
45943,9.0,0.0
45944,9.0,0.0
45945,8.0,0.0
45946,10.0,0.0
45947,12.0,0.0
45948,6.0,0.0
45949,6.0,0.0
45950,11.0,1.0
45951,6.0,0.0
45952,4.0,0.0
45953,8.0,0.0
45954,14.0,0.0
45955,6.0,0.0
45956,6.0,0.0
45957,8.0,0.0
45958,11.0,0.0
45959,11.0,0.0
45960,8.0,0.0
45961,7.0,0.0
45962,9.0,0.0
45963,10.0,0.0
45964,10.0,0.0
45965,13.0,0.0
45966,6.0,0.0
45967,13.0,0.0
45968,6.0,0.0
45969,6.0,0.0
45970,9.0,0.0
45971,9.0,0.0
45972,9.0,0.0
45973,7.0,1.0
45974,9.0,0.0
45975,5.0,0.0
45976,12.0,0.0
45977,11.0,0.0
45978,7.0,0.0
45979,9.0,0.0
45980,13.0,0.0
45981,14.0,1.0
45982,7.0,0.0
45983,13.0,0.0
45984,9.0,0.0
45985,11.0,0.0
45986,8.0,0.0
45987,9.0,0.0
45988,7.0,1.0
45989,7.0,0.0
45990,10.0,0.0
45991,2.0,0.0
45992,7.0,0.0
45993,11.0,0.0
45994,6.0,0.0
45995,8.0,0.0
45996,8.0,1.0
45997,10.0,0.0
45998,9.0,0.0
45999,8.0,0.0
46000,6.0,0.0
46001,11.0,0.0
46002,6.0,1.0
46003,12.0,1.0
46004,9.0,0.0
46005,7.0,0.0
46006,11.0,0.0
46007,8.0,0.0
46008,14.0,0.0
46009,11.0,0.0
46010,21.0,2.0
46011,7.0,0.0
46012,4.0,0.0
46013,8.0,0.0
46014,18.0,0.0
46015,11.0,0.0
46016,6.0,0.0
46017,6.0,0.0
46018,8.0,1.0
46019,10.0,0.0
46020,2.0,0.0
46021,8.0,0.0
46022,11.0,0.0
46023,10.0,0.0
46024,6.0,0.0
46025,8.0,0.0
46026,15.0,0.0
46027,6.0,0.0
46028,6.0,0.0
46029,14.0,0.0
46030,10.0,0.0
46031,6.0,0.0
46032,10.0,0.0
46033,5.0,0.0
46034,5.0,0.0
46035,9.0,0.0
46036,12.0,0.0
46037,4.0,0.0
46038,9.0,0.0
46039,4.0,0.0
46040,8.0,0.0
46041,13.0,0.0
46042,16.0,0.0
46043,13.0,0.0
46044,12.0,0.0
46045,7.0,0.0
46046,8.0,0.0
46047,9.0,0.0
46048,10.0,0.0
46049,6.0,0.0
46050,8.0,1.0
46051,12.0,0.0
46052,6.0,0.0
46053,9.0,0.0
46054,8.0,0.0
46055,13.0,0.0
46056,7.0,0.0
46057,11.0,0.0
46058,10.0,4.0
46059,4.0,0.0
46060,5.0,0.0
46061,13.0,0.0
46062,12.0,0.0
46063,8.0,0.0
46064,9.0,0.0
46065,6.0,0.0
46066,13.0,0.0
46067,8.0,0.0
46068,12.0,0.0
46069,12.0,0.0
46070,5.0,0.0
46071,8.0,0.0
46072,9.0,1.0
46073,11.0,0.0
46074,6.0,0.0
46075,6.0,0.0
46076,18.0,0.0
46077,9.0,0.0
46078,10.0,0.0
46079,11.0,0.0
46080,8.0,0.0
46081,4.0,1.0
46082,12.0,0.0
46083,8.0,0.0
46084,15.0,0.0
46085,6.0,0.0
46086,8.0,0.0
46087,7.0,0.0
46088,7.0,1.0
46089,7.0,0.0
46090,6.0,0.0
46091,4.0,0.0
46092,14.0,0.0
46093,8.0,0.0
46094,9.0,0.0
46095,8.0,0.0
46096,9.0,0.0
46097,11.0,0.0
46098,10.0,1.0
46099,4.0,0.0
46100,4.0,0.0
46101,10.0,0.0
46102,10.0,0.0
46103,12.0,0.0
46104,9.0,1.0
46105,6.0,0.0
46106,8.0,0.0
46107,7.0,0.0
46108,5.0,0.0
46109,8.0,0.0
46110,4.0,0.0
46111,5.0,0.0
46112,14.0,0.0
46113,8.0,0.0
46114,10.0,0.0
46115,5.0,0.0
46116,6.0,0.0
46117,9.0,0.0
46118,6.0,0.0
46119,9.0,0.0
46120,7.0,0.0
46121,7.0,1.0
46122,15.0,0.0
46123,7.0,0.0
46124,5.0,0.0
46125,7.0,0.0
46126,9.0,0.0
46127,6.0,0.0
46128,10.0,1.0
46129,8.0,0.0
46130,9.0,0.0
46131,6.0,0.0
46132,5.0,0.0
46133,5.0,0.0
46134,9.0,0.0
46135,7.0,0.0
46136,7.0,0.0
46137,4.0,0.0
46138,5.0,0.0
46139,10.0,0.0
46140,14.0,0.0
46141,15.0,0.0
46142,11.0,0.0
46143,4.0,0.0
46144,5.0,0.0
46145,9.0,0.0
46146,6.0,0.0
46147,6.0,0.0
46148,8.0,0.0
46149,11.0,0.0
46150,11.0,0.0
46151,9.0,0.0
46152,9.0,0.0
46153,11.0,0.0
46154,5.0,0.0
46155,7.0,0.0
46156,13.0,0.0
46157,5.0,0.0
46158,9.0,0.0
46159,6.0,0.0
46160,3.0,0.0
46161,8.0,0.0
46162,16.0,1.0
46163,6.0,0.0
46164,15.0,0.0
46165,9.0,0.0
46166,6.0,0.0
46167,10.0,0.0
46168,7.0,2.0
46169,10.0,0.0
46170,5.0,0.0
46171,6.0,0.0
46172,10.0,0.0
46173,8.0,0.0
46174,2.0,0.0
46175,5.0,0.0
46176,13.0,1.0
46177,9.0,0.0
46178,6.0,0.0
46179,10.0,0.0
46180,3.0,0.0
46181,9.0,0.0
46182,9.0,0.0
46183,8.0,0.0
46184,8.0,1.0
46185,3.0,0.0
46186,11.0,0.0
46187,7.0,0.0
46188,7.0,0.0
46189,5.0,0.0
46190,7.0,0.0
46191,11.0,0.0
46192,10.0,0.0
46193,9.0,0.0
46194,14.0,0.0
46195,11.0,0.0
46196,7.0,0.0
46197,7.0,0.0
46198,4.0,0.0
46199,8.0,0.0
46200,7.0,0.0
46201,13.0,1.0
46202,12.0,0.0
46203,8.0,0.0
46204,7.0,0.0
46205,10.0,0.0
46206,4.0,0.0
46207,12.0,0.0
46208,6.0,0.0
46209,12.0,0.0
46210,9.0,0.0
46211,10.0,0.0
46212,13.0,0.0
46213,8.0,0.0
46214,9.0,0.0
46215,12.0,0.0
46216,7.0,0.0
46217,13.0,0.0
46218,7.0,0.0
46219,8.0,0.0
46220,2.0,0.0
46221,7.0,0.0
46222,6.0,1.0
46223,2.0,0.0
46224,12.0,0.0
46225,6.0,0.0
46226,4.0,0.0
46227,6.0,0.0
46228,10.0,0.0
46229,12.0,1.0
46230,11.0,0.0
46231,6.0,0.0
46232,8.0,0.0
46233,7.0,0.0
46234,6.0,0.0
46235,5.0,0.0
46236,3.0,0.0
46237,5.0,1.0
46238,10.0,0.0
46239,2.0,0.0
46240,7.0,0.0
46241,8.0,0.0
46242,6.0,0.0
46243,10.0,0.0
46244,5.0,0.0
46245,9.0,1.0
46246,10.0,0.0
46247,9.0,0.0
46248,10.0,0.0
46249,8.0,0.0
46250,11.0,0.0
46251,9.0,0.0
46252,14.0,0.0
46253,7.0,0.0
46254,2.0,0.0
46255,4.0,1.0
46256,5.0,0.0
46257,10.0,0.0
46258,11.0,0.0
46259,5.0,0.0
46260,10.0,0.0
46261,4.0,0.0
46262,5.0,1.0
46263,5.0,0.0
46264,8.0,0.0
46265,9.0,0.0
46266,3.0,0.0
46267,9.0,0.0
46268,4.0,0.0
46269,12.0,0.0
46270,9.0,2.0
46271,11.0,0.0
46272,9.0,0.0
46273,10.0,0.0
46274,3.0,0.0
46275,8.0,0.0
46276,3.0,0.0
46277,4.0,0.0
46278,7.0,0.0
46279,6.0,0.0
46280,11.0,0.0
46281,13.0,0.0
46282,12.0,0.0
46283,11.0,0.0
46284,18.0,0.0
46285,7.0,3.0
46286,7.0,0.0
46287,9.0,0.0
46288,5.0,0.0
46289,3.0,0.0
46290,9.0,0.0
46291,7.0,0.0
46292,7.0,0.0
46293,14.0,0.0
46294,8.0,1.0
46295,12.0,0.0
46296,7.0,0.0
46297,5.0,0.0
46298,7.0,0.0
46299,8.0,0.0
46300,5.0,0.0
46301,8.0,0.0
46302,5.0,3.0
46303,6.0,0.0
46304,7.0,0.0
46305,11.0,0.0
46306,9.0,0.0
46307,8.0,0.0
46308,10.0,0.0
46309,8.0,0.0
46310,6.0,1.0
46311,8.0,0.0
46312,10.0,0.0
46313,6.0,0.0
46314,7.0,0.0
46315,7.0,0.0
46316,5.0,0.0
46317,8.0,0.0
46318,7.0,2.0
46319,9.0,0.0
46320,6.0,0.0
46321,5.0,0.0
46322,10.0,0.0
46323,9.0,0.0
46324,5.0,0.0
46325,6.0,0.0
46326,9.0,2.0
46327,17.0,0.0
46328,8.0,0.0
46329,7.0,0.0
46330,7.0,0.0
46331,8.0,0.0
46332,4.0,0.0
46333,10.0,0.0
46334,6.0,0.0
46335,5.0,0.0
46336,11.0,0.0
46337,4.0,0.0
46338,7.0,0.0
46339,7.0,0.0
46340,7.0,0.0
46341,7.0,0.0
46342,5.0,3.0
46343,13.0,0.0
46344,2.0,0.0
46345,12.0,0.0
46346,5.0,0.0
46347,4.0,0.0
46348,7.0,0.0
46349,9.0,0.0
46350,8.0,0.0
46351,6.0,0.0
46352,7.0,0.0
46353,6.0,0.0
46354,10.0,0.0
46355,5.0,0.0
46356,6.0,2.0
46357,8.0,0.0
46358,12.0,0.0
46359,7.0,0.0
46360,6.0,0.0
46361,3.0,0.0
46362,6.0,0.0
46363,3.0,0.0
46364,15.0,0.0
46365,8.0,5.0
46366,9.0,0.0
46367,9.0,0.0
46368,15.0,0.0
46369,12.0,0.0
46370,12.0,0.0
46371,6.0,0.0
46372,8.0,2.0
46373,6.0,0.0
46374,7.0,0.0
46375,10.0,0.0
46376,8.0,0.0
46377,10.0,0.0
46378,9.0,0.0
46379,7.0,0.0
46380,9.0,0.0
46381,7.0,5.0
46382,15.0,0.0
46383,5.0,0.0
46384,6.0,0.0
46385,16.0,0.0
46386,7.0,0.0
46387,9.0,0.0
46388,9.0,0.0
46389,6.0,1.0
46390,7.0,2.0
46391,9.0,0.0
46392,10.0,0.0
46393,6.0,0.0
46394,11.0,0.0
46395,9.0,0.0
46396,1.0,0.0
46397,8.0,2.0
46398,15.0,0.0
46399,8.0,0.0
46400,7.0,0.0
46401,11.0,0.0
46402,5.0,2.0
46403,7.0,0.0
46404,6.0,0.0
46405,6.0,0.0
46406,11.0,0.0
46407,9.0,0.0
46408,10.0,0.0
46409,12.0,0.0
46410,8.0,0.0
46411,11.0,3.0
46412,11.0,0.0
46413,10.0,0.0
46414,11.0,0.0
46415,9.0,0.0
46416,7.0,0.0
46417,13.0,0.0
46418,5.0,3.0
46419,10.0,0.0
46420,3.0,0.0
46421,16.0,0.0
46422,11.0,0.0
46423,12.0,0.0
46424,12.0,0.0
46425,7.0,0.0
46426,5.0,0.0
46427,9.0,6.0
46428,10.0,0.0
46429,6.0,0.0
46430,7.0,0.0
46431,14.0,0.0
46432,10.0,0.0
46433,6.0,0.0
46434,15.0,0.0
46435,9.0,0.0
46436,8.0,0.0
46437,8.0,0.0
46438,9.0,0.0
46439,11.0,0.0
46440,12.0,0.0
46441,10.0,0.0
46442,7.0,0.0
46443,11.0,4.0
46444,10.0,0.0
46445,5.0,0.0
46446,10.0,0.0
46447,13.0,0.0
46448,12.0,0.0
46449,7.0,0.0
46450,14.0,0.0
46451,12.0,3.0
46452,2.0,0.0
46453,11.0,0.0
46454,9.0,0.0
46455,14.0,0.0
46456,10.0,0.0
46457,7.0,0.0
46458,9.0,2.0
46459,9.0,0.0
46460,16.0,0.0
46461,12.0,0.0
46462,3.0,0.0
46463,10.0,0.0
46464,5.0,0.0
46465,11.0,0.0
46466,4.0,0.0
46467,9.0,3.0
46468,12.0,0.0
46469,10.0,0.0
46470,8.0,0.0
46471,10.0,0.0
46472,10.0,0.0
46473,12.0,0.0
46474,10.0,0.0
46475,9.0,5.0
46476,8.0,0.0
46477,12.0,0.0
46478,6.0,0.0
46479,13.0,0.0
46480,10.0,0.0
46481,18.0,0.0
46482,4.0,4.0
46483,12.0,1.0
46484,14.0,0.0
46485,12.0,0.0
46486,13.0,0.0
46487,8.0,0.0
46488,16.0,2.0
46489,8.0,0.0
46490,10.0,0.0
46491,21.0,0.0
46492,4.0,0.0
46493,17.0,0.0
46494,11.0,0.0
46495,7.0,0.0
46496,8.0,0.0
46497,10.0,7.0
46498,14.0,0.0
46499,10.0,0.0
46500,10.0,0.0
46501,12.0,0.0
46502,10.0,0.0
46503,14.0,0.0
46504,12.0,6.0
46505,10.0,0.0
46506,15.0,0.0
46507,12.0,0.0
46508,16.0,0.0
46509,10.0,0.0
46510,9.0,0.0
46511,13.0,0.0
46512,11.0,5.0
46513,10.0,0.0
46514,14.0,0.0
46515,9.0,0.0
46516,10.0,0.0
46517,9.0,0.0
46518,14.0,0.0
46519,8.0,0.0
46520,8.0,0.0
46521,11.0,4.0
46522,20.0,0.0
46523,15.0,0.0
46524,14.0,0.0
46525,8.0,0.0
46526,14.0,0.0
46527,12.0,0.0
46528,10.0,7.0
46529,6.0,0.0
46530,7.0,0.0
46531,16.0,0.0
46532,8.0,0.0
46533,11.0,0.0
46534,14.0,0.0
46535,12.0,0.0
46536,5.0,0.0
46537,10.0,4.0
46538,8.0,0.0
46539,13.0,0.0
46540,17.0,0.0
46541,15.0,0.0
46542,12.0,0.0
46543,12.0,0.0
46544,10.0,9.0
46545,10.0,0.0
46546,10.0,0.0
46547,16.0,0.0
46548,13.0,0.0
46549,14.0,0.0
46550,16.0,0.0
46551,14.0,0.0
46552,14.0,5.0
46553,13.0,0.0
46554,12.0,0.0
46555,21.0,0.0
46556,11.0,0.0
46557,19.0,0.0
46558,10.0,0.0
46559,19.0,0.0
46560,14.0,0.0
46561,12.0,6.0
46562,18.0,0.0
46563,11.0,0.0
46564,9.0,0.0
46565,16.0,0.0
46566,17.0,0.0
46567,13.0,0.0
46568,13.0,11.0
46569,15.0,0.0
46570,18.0,0.0
46571,18.0,0.0
46572,15.0,0.0
46573,19.0,0.0
46574,12.0,0.0
46575,10.0,0.0
46576,24.0,0.0
46577,15.0,7.0
46578,15.0,0.0
46579,11.0,0.0
46580,15.0,0.0
46581,16.0,0.0
46582,12.0,0.0
46583,15.0,0.0
46584,10.0,0.0
46585,14.0,10.0
46586,7.0,0.0
46587,11.0,0.0
46588,16.0,0.0
46589,15.0,0.0
46590,20.0,0.0
46591,13.0,0.0
46592,10.0,3.0
46593,11.0,0.0
46594,14.0,0.0
46595,10.0,0.0
46596,14.0,0.0
46597,14.0,0.0
46598,10.0,0.0
46599,14.0,0.0
46600,17.0,0.0
46601,13.0,8.0
46602,8.0,0.0
46603,7.0,0.0
46604,16.0,0.0
46605,14.0,0.0
46606,9.0,0.0
46607,12.0,1.0
46608,19.0,6.0
46609,15.0,0.0
46610,16.0,0.0
46611,12.0,0.0
46612,14.0,0.0
46613,14.0,0.0
46614,20.0,0.0
46615,16.0,7.0
46616,16.0,0.0
46617,9.0,0.0
46618,18.0,0.0
46619,13.0,0.0
46620,15.0,0.0
46621,7.0,0.0
46622,19.0,0.0
46623,19.0,2.0
46624,15.0,2.0
46625,10.0,0.0
46626,12.0,0.0
46627,20.0,0.0
46628,16.0,0.0
46629,16.0,4.0
46630,13.0,2.0
46631,22.0,0.0
46632,18.0,0.0
46633,18.0,0.0
46634,21.0,0.0
46635,17.0,0.0
46636,13.0,9.0
46637,11.0,0.0
46638,16.0,0.0
46639,15.0,0.0
46640,16.0,0.0
46641,15.0,0.0
46642,19.0,0.0
46643,12.0,0.0
46644,14.0,7.0
46645,8.0,0.0
46646,20.0,0.0
46647,10.0,0.0
46648,16.0,0.0
46649,23.0,0.0
46650,18.0,0.0
46651,17.0,0.0
46652,18.0,10.0
46653,11.0,0.0
46654,11.0,0.0
46655,16.0,0.0
46656,16.0,0.0
46657,12.0,0.0
46658,10.0,0.0
46659,18.0,0.0
46660,24.0,9.0
46661,20.0,0.0
46662,15.0,0.0
46663,19.0,0.0
46664,17.0,0.0
46665,22.0,0.0
46666,13.0,0.0
46667,22.0,0.0
46668,13.0,0.0
46669,11.0,4.0
46670,18.0,0.0
46671,17.0,0.0
46672,20.0,0.0
46673,9.0,0.0
46674,24.0,0.0
46675,18.0,0.0
46676,15.0,4.0
46677,15.0,0.0
46678,10.0,0.0
46679,8.0,0.0
46680,22.0,0.0
46681,18.0,0.0
46682,19.0,0.0
46683,20.0,0.0
46684,22.0,5.0
46685,19.0,1.0
46686,20.0,0.0
46687,16.0,0.0
46688,19.0,0.0
46689,20.0,0.0
46690,17.0,0.0
46691,19.0,0.0
46692,17.0,1.0
46693,18.0,16.0
46694,26.0,0.0
46695,16.0,0.0
46696,19.0,0.0
46697,20.0,0.0
46698,15.0,0.0
46699,18.0,7.0
46700,16.0,7.0
46701,19.0,0.0
46702,13.0,0.0
46703,8.0,0.0
46704,17.0,0.0
46705,23.0,0.0
46706,20.0,0.0
46707,21.0,0.0
46708,14.0,10.0
46709,20.0,0.0
46710,26.0,0.0
46711,20.0,0.0
46712,27.0,0.0
46713,15.0,0.0
46714,18.0,6.0
46715,18.0,0.0
46716,15.0,1.0
46717,19.0,0.0
46718,21.0,0.0
46719,19.0,0.0
46720,17.0,0.0
46721,23.0,0.0
46722,22.0,0.0
46723,22.0,10.0
46724,11.0,0.0
46725,15.0,0.0
46726,21.0,0.0
46727,19.0,0.0
46728,18.0,0.0
46729,11.0,0.0
46730,23.0,0.0
46731,19.0,14.0
46732,15.0,0.0
46733,19.0,0.0
46734,26.0,0.0
46735,16.0,0.0
46736,22.0,0.0
46737,21.0,0.0
46738,24.0,0.0
46739,28.0,17.0
46740,22.0,0.0
46741,23.0,0.0
46742,16.0,0.0
46743,17.0,0.0
46744,20.0,0.0
46745,22.0,0.0
46746,7.0,0.0
46747,17.0,18.0
46748,27.0,0.0
46749,26.0,0.0
46750,29.0,0.0
46751,19.0,0.0
46752,21.0,0.0
46753,25.0,0.0
46754,20.0,0.0
46755,27.0,18.0
46756,18.0,0.0
46757,17.0,0.0
46758,20.0,0.0
46759,31.0,0.0
46760,25.0,0.0
46761,37.0,0.0
46762,29.0,0.0
46763,21.0,17.0
46764,16.0,0.0
46765,18.0,0.0
46766,19.0,0.0
46767,20.0,0.0
46768,15.0,0.0
46769,15.0,0.0
46770,25.0,0.0
46771,30.0,27.0
46772,29.0,0.0
46773,25.0,0.0
46774,23.0,0.0
46775,23.0,0.0
46776,35.0,0.0
46777,14.0,0.0
46778,29.0,0.0
46779,28.0,23.0
46780,22.0,0.0
46781,23.0,0.0
46782,15.0,0.0
46783,19.0,0.0
46784,25.0,0.0
46785,18.0,0.0
46786,21.0,0.0
46787,18.0,26.0
46788,25.0,0.0
46789,21.0,0.0
46790,20.0,0.0
46791,27.0,0.0
46792,29.0,0.0
46793,24.0,0.0
46794,34.0,0.0
46795,29.0,27.0
46796,21.0,0.0
46797,36.0,0.0
46798,29.0,0.0
46799,30.0,0.0
46800,26.0,0.0
46801,24.0,0.0
46802,17.0,0.0
46803,21.0,27.0
46804,27.0,0.0
46805,31.0,0.0
46806,28.0,0.0
46807,25.0,0.0
46808,28.0,0.0
46809,29.0,0.0
46810,28.0,0.0
46811,16.0,32.0
46812,32.0,0.0
46813,29.0,0.0
46814,35.0,0.0
46815,13.0,0.0
46816,19.0,0.0
46817,25.0,0.0
46818,42.0,24.0
46819,20.0,0.0
46820,31.0,0.0
46821,29.0,0.0
46822,24.0,0.0
46823,26.0,0.0
46824,19.0,0.0
46825,28.0,0.0
46826,16.0,0.0
46827,26.0,11.0
46828,30.0,16.0
46829,30.0,0.0
46830,24.0,0.0
46831,25.0,0.0
46832,18.0,0.0
46833,30.0,0.0
46834,33.0,7.0
46835,21.0,12.0
46836,23.0,0.0
46837,26.0,0.0
46838,21.0,15.0
46839,23.0,0.0
46840,28.0,0.0
46841,27.0,0.0
46842,29.0,0.0
46843,29.0,0.0
46844,27.0,0.0
46845,35.0,0.0
46846,22.0,0.0
46847,30.0,22.0
46848,23.0,0.0
46849,29.0,0.0
46850,33.0,0.0
46851,24.0,0.0
46852,31.0,0.0
46853,26.0,0.0
46854,22.0,0.0
46855,40.0,12.0
46856,26.0,0.0
46857,28.0,0.0
46858,34.0,9.0
46859,32.0,0.0
46860,30.0,0.0
46861,20.0,0.0
46862,24.0,10.0
46863,21.0,0.0
46864,31.0,9.0
46865,18.0,0.0
46866,27.0,0.0
46867,20.0,3.0
46868,33.0,0.0
46869,21.0,0.0
46870,22.0,0.0
46871,26.0,0.0
46872,30.0,0.0
46873,31.0,25.0
46874,25.0,0.0
46875,24.0,0.0
46876,23.0,0.0
46877,28.0,0.0
46878,29.0,0.0
46879,24.0,0.0
46880,26.0,0.0
46881,36.0,19.0
46882,33.0,0.0
46883,24.0,0.0
46884,29.0,0.0
46885,18.0,0.0
46886,27.0,0.0
46887,36.0,0.0
46888,24.0,20.0
46889,25.0,0.0
46890,29.0,13.0
46891,23.0,0.0
46892,30.0,0.0
46893,26.0,0.0
46894,23.0,0.0
46895,21.0,0.0
46896,34.0,9.0
46897,24.0,15.0
46898,36.0,0.0
46899,30.0,0.0
46900,27.0,0.0
46901,37.0,0.0
46902,33.0,22.0
46903,31.0,0.0
46904,30.0,0.0
46905,30.0,0.0
46906,28.0,0.0
46907,32.0,0.0
46908,28.0,0.0
46909,34.0,1.0
46910,30.0,25.0
46911,25.0,0.0
46912,32.0,0.0
46913,25.0,0.0
46914,20.0,0.0
46915,27.0,0.0
46916,37.0,0.0
46917,28.0,15.0
46918,30.0,3.0
46919,22.0,0.0
46920,27.0,0.0
46921,28.0,0.0
46922,18.0,0.0
46923,24.0,0.0
46924,21.0,0.0
46925,30.0,22.0
46926,34.0,0.0
46927,28.0,0.0
46928,27.0,0.0
46929,29.0,0.0
46930,31.0,0.0
46931,26.0,0.0
46932,29.0,0.0
46933,18.0,18.0
46934,27.0,0.0
46935,24.0,4.0
46936,28.0,0.0
46937,31.0,0.0
46938,31.0,0.0
46939,40.0,2.0
46940,25.0,0.0
46941,28.0,6.0
46942,28.0,0.0
